method name, index construction time (s), index size (MB),,,,,,,
BFS,1.06,81.68,,,,,,,
LandmarkedIndex23(oE)-k=2185-b=20,5_887.34,33_930.80,,,,,,,
,,,,,,,,,
,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex23(oE)-k=2185-b=20_queryset-0,LandmarkedIndex23(oE)-k=2185-b=20_queryset-1,LandmarkedIndex23(oE)-k=2185-b=20_queryset-2,,,,
0.0903974374,0.0128516356,0.1048641205,0.000017643,0.0101699829,1.335144E-005,,5123.7086165198,1.2636831078,7854.1431096571
0.0901809533,0.013153712,0.1027580102,1.398722E-005,0.0092360179,1.295407E-005,,6447.3822060424,1.4241756728,7932.4884163819
0.0904713472,0.0102888743,0.1026973724,1.75635E-005,0.0073246956,7.804234E-005,,5151.1001320921,1.4046828551,1315.9186722233
0.0896712939,0.0994544029,0.1020175616,1.708666E-005,1.533826E-005,1.303354E-005,,5248.029391935,6484.0733512146,7827.3102771772
0.085706075,0.099247694,0.1023482482,1.692771E-005,1.502037E-005,8.368492E-005,,5063.0637593626,6607.5398948228,1223.0190117885
0.0906860828,0.0990402699,0.102108717,1.732508E-005,1.502037E-005,8.797645E-005,,5234.3817650481,6593.7303708231,1160.6369313606
0.0902140141,0.0949475765,0.1022879283,1.732508E-005,1.502037E-005,6.930033E-005,,5207.1340536379,6321.2541715018,1476.0092521926
0.0908614,0.0133403937,0.101916949,1.692771E-005,0.0106537342,8.034706E-005,,5367.6132187992,1.252180076,1268.4589697495
0.0904913743,0.0129946868,0.106060346,1.724561E-005,0.0109506448,8.400281E-005,,5247.2121502226,1.1866595059,1262.5809298522
0.0900492668,0.003218015,0.1024520397,0.000017643,6.99361E-006,1.303354E-005,,5103.9743767631,460.136471722,7860.6456657209
0.0896653334,0.0159103076,0.1022152901,1.692771E-005,0.0133596261,1.303354E-005,,5296.9559036633,1.1909246116,7842.4810189711
0.0904916922,0.1005187035,0.1022883256,2.328554E-005,3.767013E-005,1.303354E-005,,3886.1753783679,2668.3927945032,7848.0846815217
0.0900060336,0.0994440715,0.102303346,1.398722E-005,4.092852E-005,1.303354E-005,,6434.8765208526,2429.7011338304,7849.237121304
0.0861960252,0.09902668,0.1027270158,0.000022014,1.335144E-005,0.000058651,,3915.5130153657,7416.9288099261,1751.4973036252
0.091332674,0.0975028674,0.1018606822,1.565615E-005,3.33786E-005,8.034706E-005,,5833.6611504106,2921.1191416057,1267.7586729371
0.090139548,0.0958383878,0.1060363452,0.000015974,2.861022E-005,0.000083367,,5642.8773171972,3349.7955555742,1271.9219801787
0.0909926097,0.0146790346,0.1052883466,3.393491E-005,1.192092E-005,1.295407E-005,,2681.3865028668,1231.3675915953,8127.8197971757
0.0900336901,0.0120329857,0.1060013771,2.034505E-005,3.170967E-005,5.571047E-005,,4425.3363904242,379.4736961943,1902.7191316103
0.0908910433,0.0124736627,0.1046550274,0.000036637,0.008991003,1.295407E-005,,2480.8552271503,1.3873494034,8078.9302034033
0.08618927,0.012055397,0.1045594215,3.369649E-005,0.0087790489,1.303354E-005,,2557.8115112286,1.373200805,8022.3348015965
0.0904513995,0.0101117293,0.102867047,2.161661E-005,4.498163E-005,6.699562E-005,,4184.3471053047,224.7968626304,1535.429435387
0.0861607393,0.007747968,0.1058328946,3.202756E-005,0.0053369999,1.303354E-005,,2690.2061618181,1.4517459602,8120.0421865433
0.091402928,0.0040663083,0.1054050128,1.398722E-005,0.0027150313,0.000013272,,6534.7458630092,1.4977021922,7941.9326730943
0.0914223194,0.004130284,0.1033446789,3.433227E-005,0.0026179949,7.994969E-005,,2662.8684735964,1.5776516321,1292.6213831473
0.0908410549,0.0041189194,0.1025572618,3.60012E-005,0.0026026567,8.43207E-005,,2523.2785271047,1.5825826747,1216.2762142629
0.090196689,0.0100769997,0.1025330226,2.066294E-005,0.008472681,5.133946E-005,,4365.1430512793,1.1893519433,1997.1581812508
0.0861795743,0.0129989783,0.1014382839,3.266334E-005,7.94728E-006,1.303354E-005,,2638.4189225597,1635.6512278415,7782.8651249008
0.0913559596,0.0154236952,0.1058953603,1.398722E-005,1.096725E-005,1.295407E-005,,6531.3879076757,1406.3411739497,8174.6787156469
0.0913863977,0.0145160357,0.1054492791,1.390775E-005,1.168251E-005,1.295407E-005,,6570.8973536338,1242.5442571845,8140.2431158702
0.0900426706,0.012957255,0.1053933303,1.970926E-005,7.62939E-006,1.295407E-005,,4568.5464883004,1698.3343412776,8135.9240956703
0.0904023647,0.0077826182,0.1023902893,2.161661E-005,0.0053122838,1.295407E-005,,4182.0787223344,1.4650230389,7904.1019000206
0.0919059912,0.0174566905,0.102155447,0.000037988,0.0157667001,1.295407E-005,,2419.3414458032,1.1071873226,7885.9730571164
0.086234649,0.0099329948,0.1055466334,3.266334E-005,0.008535703,1.295407E-005,,2640.1050541678,1.1636996761,8147.7584573806
0.0918947061,0.0125354131,0.1060007413,3.60012E-005,0.0106360118,5.539258E-005,,2552.5456398676,1.1785821034,1913.6270836275
0.0904586315,0.0987663269,0.1054619948,2.161661E-005,0.000013113,1.295407E-005,,4184.6816642388,7531.9283353491,8141.2247116157
0.0916759968,0.0989820162,0.1054373582,1.533826E-005,1.335144E-005,1.28746E-005,,5976.9489355377,7413.5835715099,8189.5638093611
0.0002167225,0.0983420213,0.1051630974,1.533826E-005,1.335144E-005,8.368492E-005,,14.1295349016,7365.6490460954,1256.6552896269
0.0897750854,0.0952782631,0.1033908526,2.22524E-005,1.335144E-005,5.165735E-005,,4034.4001294243,7136.1788009383,2001.4741873131
0.0903426806,0.0111219088,0.1023299694,2.034505E-005,0.0086220105,1.295407E-005,,4440.5238920524,1.2899437745,7899.4454561385
0.0861656666,0.0141990185,0.1025629044,1.962979E-005,0.0123173396,5.054473E-005,,4389.5358320186,1.152766666,2029.1512952983
0.0904946327,0.0085893472,0.1019953887,2.328554E-005,0.0070290565,1.295407E-005,,3886.3016584541,1.2219772527,7873.6172230041
0.0904146036,0.0109439691,0.1051888466,1.962979E-005,0.008529981,8.241335E-005,,4605.989343238,1.283000411,1276.3568836845
0.0860169729,0.0141830444,0.1026076476,1.93119E-005,0.0123896599,0.000063022,,4454.0916662783,1.1447484893,1628.125042267
0.0904959043,0.012792031,0.1028937499,2.304712E-005,0.0001432896,6.731351E-005,,3926.5602070888,89.2739915595,1528.5750196357
0.0903379122,0.099394083,0.1023163001,1.970926E-005,2.233187E-005,0.000013272,,4583.526334322,4450.7729545264,7709.2079896263
0.0903923512,0.0041709741,0.1020363172,1.93119E-005,4.33127E-005,1.295407E-005,,4680.655510333,96.2991014183,7876.7767334899
0.0861019293,0.0027956963,0.1021998723,1.907348E-005,5.00679E-006,8.765856E-005,,4514.2223306916,558.3809686446,1165.8858225597
0.0914506118,0.0953226089,0.1019073327,3.838539E-005,1.994768E-005,8.265177E-005,,2382.4327888814,4778.6313466027,1232.9721762765
0.0913744768,0.0027586619,0.1020760536,3.568331E-005,5.00679E-006,1.303354E-005,,2560.7063007888,550.9841435331,7831.7980847874
0.0858943462,0.0163080692,0.1030030251,3.163019E-005,5.64257E-006,5.324681E-005,,2715.5811024215,2890.1846534469,1934.4449939818
0.0909361045,0.0034150283,0.1027736664,1.398722E-005,5.64257E-006,5.873044E-005,,6501.3708549662,605.2256773066,1749.9216144132
0.0910263062,0.0984779994,0.1019442876,1.398722E-005,1.335144E-005,8.106231E-005,,6507.8197204305,7375.8335700119,1257.604028432
0.090335687,0.0982446671,0.1019899845,1.398722E-005,1.335144E-005,8.265177E-005,,6458.4447088128,7358.3573794287,1233.9721763974
0.0910670757,0.0988403161,0.1009659767,1.398722E-005,1.335144E-005,0.000013272,,6510.7344933446,7402.9704758438,7607.4654165624
0.0897310575,0.098326683,0.1058094501,1.398722E-005,0.000013272,1.303354E-005,,6415.2174256214,7408.6030277367,8118.2434043245
0.0858538946,0.0943846703,0.1028796832,1.398722E-005,0.000013272,6.699562E-005,,6138.0241785001,7111.5848940172,1535.6180474186
0.09146595,0.0152563254,0.1020557086,1.398722E-005,0.0122529666,1.295407E-005,,6539.2515460542,1.2451127917,7878.2736668862
0.0902386506,0.0007448991,0.1029935678,1.398722E-005,4.760424E-005,5.197525E-005,,6451.5072065786,15.6477471334,1981.5886942343
0.0915135543,0.0131347179,0.1015059948,1.398722E-005,0.0101023515,1.303354E-005,,6542.6549557382,1.3001644162,7788.0602499398
0.0915296872,0.0108357271,0.1061115265,1.398722E-005,0.0075730483,8.368492E-005,,6543.8083650647,1.4308276752,1267.9886230399
0.0914883614,0.0100886822,0.105382363,1.398722E-005,0.0078066985,1.295407E-005,,6540.8538187002,1.2923109809,8135.0774698608
0.0906777382,0.0143436591,0.1051633358,1.398722E-005,0.0100177129,1.303354E-005,,6482.8992594669,1.4318297209,8068.6702001145
0.0904396375,0.0118017197,0.1034243107,1.398722E-005,0.0083393256,5.205472E-005,,6465.8765287169,1.41518874,1986.8382863264
0.0863776207,0.0998501778,0.1029566924,1.398722E-005,1.335144E-005,0.000067393,,6175.4673687838,7478.6073831737,1527.7064817434
0.0913760662,0.0997070471,0.1021346251,1.398722E-005,2.431869E-005,1.295407E-005,,6532.8254077651,4100.0171941828,7884.3656943339
0.0914063454,0.0993109544,0.1021200816,2.813339E-005,0.000013272,8.797645E-005,,3249.0341675852,7482.7647468799,1160.7661093395
0.0859390895,0.0986046791,0.1018118858,2.455711E-005,0.000023365,6.731351E-005,,3499.5603900459,4220.1838089589,1512.503000215
0.089871645,0.0038033326,0.1014886697,1.398722E-005,0.0001339912,0.000013272,,6425.2685644467,28.3849350152,7646.8486726904
0.090435346,0.0956606865,0.1057887077,1.398722E-005,0.000013272,1.295407E-005,,6465.5697100639,7207.7286617802,8166.4455827396
0.090861241,0.0950292746,0.1055166721,1.398722E-005,1.335144E-005,8.495648E-005,,6496.0185812477,7117.5299907725,1242.0085216572
0.0909092426,0.004851977,0.104909579,1.390775E-005,0.0002246698,1.303354E-005,,6536.5887817943,21.5960386215,8049.2006738001
0.0906190077,0.002701362,0.1052933534,1.390775E-005,6.91413E-006,1.303354E-005,,6515.7202092359,390.7016457602,8078.6458161022
0.0901883443,0.0033686161,0.1023543676,1.398722E-005,7.07308E-006,1.295407E-005,,6447.9106148327,476.2587302844,7901.3288927727
0.0908780098,0.0143436591,0.1019023259,1.390775E-005,0.0100253423,1.295407E-005,,6534.343066995,1.4307400836,7866.4331704244
0.0859246254,0.015879631,0.1023330688,1.398722E-005,0.0134826501,1.28746E-005,,6143.0809975106,1.1777826242,7948.4464635795
0.0912860235,0.0102533499,0.1021836599,1.398722E-005,0.0065206687,8.734067E-005,,6526.3879062459,1.5724384208,1169.9436227132
0.0901910464,0.0109485785,0.1018789609,1.398722E-005,0.0085206032,6.802876E-005,,6448.1037968946,1.2849534583,1497.5866224814
0.0895632903,0.0077909629,0.1061317126,1.398722E-005,0.0064980189,8.368492E-005,,6403.2231043767,1.1989750984,1268.2298386615
0.0909407139,0.002528588,0.1059699059,1.398722E-005,0.0001386801,5.499521E-005,,6501.7004007944,18.2332377945,1926.8933758049
0.0902220408,0.0142463048,0.1054586569,1.406669E-005,0.0122113228,1.295407E-005,,6413.878517974,1.1666471419,8140.9670427904
0.0856960615,0.0152936776,0.1054743131,1.398722E-005,0.0119450092,7.200241E-005,,6126.7400848775,1.2803403786,1464.8719827573
0.0906013648,0.0098293622,0.102343003,1.398722E-005,0.00755469,1.335144E-005,,6477.4390314873,1.3010940459,7665.3157224989
0.0913457076,0.010254701,0.1018379529,1.398722E-005,0.0065476894,1.28746E-005,,6530.6549528784,1.5661556767,7909.9896641449
0.085954984,0.0034777323,0.1005570094,1.390775E-005,0.0001459916,0.000013272,,6180.3659125308,23.8214485432,7576.6510274293
0.0906367302,0.0016263326,0.1051077048,1.398722E-005,0.0002288818,1.295407E-005,,6479.9674409926,7.1055557359,8113.8750053072
0.090158542,0.0098133087,0.1047903697,1.406669E-005,0.0075509548,1.295407E-005,,6409.3643913387,1.2996116328,8089.3780611036
0.0859496593,0.0033653577,0.102761507,1.398722E-005,6.99361E-006,0.000078996,,6144.8707706035,481.2046582523,1300.8441061968
0.0911240578,0.0108120441,0.1023236116,1.398722E-005,0.0085639954,1.295407E-005,,6514.8083579153,1.2624999998,7898.9546582657
0.091597716,0.012096405,0.1030319532,2.964337E-005,0.0092788537,5.292892E-005,,3089.9899711133,1.3036529481,1946.6097772258
0.0911060969,0.0086162885,0.1023733616,2.805391E-005,0.0054813226,8.440017E-005,,3247.5365073888,1.5719360324,1212.9520779401
0.0911376476,0.0131396453,0.1014297009,1.390775E-005,0.0103483995,1.295407E-005,,6553.0116388345,1.2697272922,7829.948491092
0.0861140092,0.0110816956,0.1059587002,1.398722E-005,0.0092700322,8.360544E-005,,6156.6207738207,1.1954322556,1267.3660969908
0.090141058,0.0116670132,0.104512612,1.398722E-005,0.0084416866,1.303354E-005,,6444.5299323239,1.3820713409,8018.7433360392
0.0900607904,0.0038196246,0.1032179991,1.406669E-005,0.0001352628,7.994969E-005,,6402.4152355672,28.2385443744,1291.0368900743
0.0911327203,0.0143623352,0.1025753021,1.398722E-005,0.0122029781,8.400281E-005,,6515.4276768364,1.1769532853,1221.093700556
0.0900623004,0.0040923754,0.1018253167,1.398722E-005,5.96046E-006,6.866455E-005,,6438.8992494577,686.5871811907,1482.9386741776
0.0861333211,0.0108683109,0.1053349972,1.398722E-005,0.0086256663,9.131431E-005,,6158.0014556145,1.2599966822,1153.5431540796
0.0911320051,0.0117292404,0.1047480106,1.398722E-005,0.0084616343,1.303354E-005,,6515.376540156,1.3861672557,8036.8043240747
0.0902077357,0.0038162867,0.1057830652,1.398722E-005,0.0001353423,0.000013272,,6449.2969789565,28.1972988781,7970.4177197641
0.0900479952,0.003374656,0.1021616459,1.366933E-005,6.99361E-006,1.295407E-005,,6587.5939230379,482.5342047955,7886.4515847143
0.0861566067,0.0040543874,0.1009390354,1.398722E-005,0.0016899904,1.28746E-005,,6159.6662288861,2.3990594893,7840.1686584438
0.0901881059,0.0027053356,0.1054973602,1.398722E-005,6.99361E-006,7.200241E-005,,6447.8935699875,386.8296359105,1465.1920709321
0.0860718886,0.0172936916,0.105165561,1.398722E-005,0.0152959824,1.335144E-005,,6153.6094091607,1.1306035286,7876.7204915725
0.0911404292,0.010985295,0.1046833197,1.398722E-005,0.0086003145,0.000013113,,6515.978812802,1.2773131766,7983.1587018094
0.0916562875,0.0041813056,0.1029756864,1.398722E-005,0.0025746822,6.667772E-005,,6552.85950389,1.6240083966,1544.3792377724
0.090854009,0.0027577082,0.1024564107,1.398722E-005,6.91413E-006,8.471806E-005,,6495.5015356876,398.8510817702,1209.3809834645
0.086101373,0.0041557153,0.1025603612,1.398722E-005,0.0025703907,5.102157E-005,,6155.7173641367,1.6167640585,2010.1373050653
0.0902086099,0.0019067128,0.1013957659,1.398722E-005,7.23203E-005,1.303354E-005,,6449.3594788671,26.364835876,7779.6029275239
0.0861903032,0.0109726588,0.1017092069,1.398722E-005,0.0086043676,0.000013113,,6162.0753201851,1.275242916,7756.3526090862
0.0901063283,0.0032086372,0.1028310458,1.398722E-005,0.0016579628,5.896886E-005,,6442.0469771692,1.9352890483,1743.8194630183
0.0899993579,0.004033645,0.1054646174,1.398722E-005,0.0016913414,1.303354E-005,,6434.3992480279,2.3848792385,8091.7860696327
0.0861100356,0.0159687201,0.1057513555,1.398722E-005,8.567174E-005,0.000013272,,6156.3366823429,186.3942545115,7968.0284961679
0.0900652409,0.0090017319,0.1051446597,1.398722E-005,0.0065809886,0.000013272,,6439.1094763649,1.367838857,7922.3158953161
0.0910272598,0.0120543639,0.1051637332,1.406669E-005,0.0102533499,1.295407E-005,,6471.1214806042,1.1756512713,8118.2001610305
0.0901803176,0.0132153034,0.1045614084,1.398722E-005,0.010475715,1.343091E-005,,6447.3367516919,1.2615180367,7785.1320841254
0.0911943118,0.0032432874,0.1028336684,1.398722E-005,0.0016446908,1.303354E-005,,6519.8310865204,1.9719739059,7889.9261743164
0.0905936559,0.0024387042,0.1020824114,1.406669E-005,0.0013696353,1.303354E-005,,6440.2966085127,1.7805500787,7832.2858900959
0.0911166668,0.0959191322,0.1016126474,1.398722E-005,1.867612E-005,6.866455E-005,,6514.279949125,5135.9239622577,1479.8414519574
0.0860526562,0.0946447055,0.1046809355,1.398722E-005,1.303354E-005,1.295407E-005,,6152.2344089819,7261.6269601352,8080.9302049472
0.090539217,0.095047315,0.1047639052,1.398722E-005,2.22524E-005,8.304913E-005,,6472.995848353,4271.3287088134,1261.4690268279
0.0900974274,0.0032523473,0.1051490307,1.398722E-005,0.0016570091,0.000013272,,6441.4106134028,1.96278178,7922.645237026
0.0862093767,0.0988620122,0.104538997,1.398722E-005,1.366933E-005,1.295407E-005,,6163.4389571337,7232.396336909,8069.9731443477
0.0910754999,0.0995047092,0.1028749943,1.398722E-005,1.28746E-005,6.731351E-005,,6511.3367667056,7728.761222873,1528.2963890904
0.0909647147,0.0987984339,0.10160923,1.398722E-005,1.335144E-005,6.93798E-005,,6503.4163100316,7399.8335707609,1464.5362200525
0.0901647409,0.0960309505,0.1058072249,1.398722E-005,0.000013272,0.000013113,,6446.2231151008,7235.6268810334,8068.8678046705
0.0909136931,0.0947134495,0.105872949,1.398722E-005,0.000013272,1.303354E-005,,6499.7685823202,7136.3573631928,8123.1153592961
0.0901770592,0.0989309947,0.1051650842,1.398722E-005,1.303354E-005,1.335144E-005,,6447.1037968946,7590.4930402638,7876.6847770727
0.0857354005,0.0983386834,0.1053346793,1.398722E-005,1.319249E-005,9.067853E-005,,6129.5525851456,7454.1412151914,1161.6275570414
0.0908580621,0.0959130128,0.1050070127,1.398722E-005,0.000013272,1.303354E-005,,6495.7913080655,7226.740648706,8056.6762890205
0.0908772151,0.0988446871,0.1029911041,1.398722E-005,1.335144E-005,5.26905E-005,,6497.1606266292,7403.2978570102,1954.642755715
0.0901543299,0.0956597328,0.1020570596,1.398722E-005,1.335144E-005,8.765856E-005,,6445.4787963584,7164.7502299378,1164.2566293583
0.090029637,0.013089021,0.1060266495,1.398722E-005,1.37488E-005,1.335144E-005,,6436.5640212995,952.0118875829,7941.2145409035
0.0861736139,0.0999129613,0.1056114038,1.398722E-005,2.964337E-005,1.295407E-005,,6160.8821381232,3370.4994175764,8152.7584596965
0.0916650295,0.0997545719,0.1053930124,1.398722E-005,2.463658E-005,1.295407E-005,,6553.4845037113,4049.0430047515,8135.8995558925
0.0905846755,0.0991783937,0.02597332,1.398722E-005,0.000013272,0.0260809263,,6476.2458494254,7472.7767172294,0.99587414
0.0861793359,0.0048859914,0.0235346953,1.398722E-005,7.62939E-006,0.0233193239,,6161.2912294223,640.417046448,1.0092357502
0.0915382703,0.0034240087,0.1029823621,1.398722E-005,1.430511E-005,0.000013272,,6544.4220016558,239.3556344551,7759.3936472081
0.0910116831,0.001036644,0.103010575,1.398722E-005,9.61621E-006,1.295407E-005,,6506.7742653651,107.8017202203,7951.9853582696
0.0905853907,0.0961559614,0.102849404,1.390775E-005,2.805391E-005,1.295407E-005,,6513.303066276,3427.5422338633,7939.5436345488
0.0896222591,0.0099933147,0.1021699905,1.398722E-005,5.96046E-006,1.295407E-005,,6407.4390150437,1676.6012589632,7887.0957567776
0.091268301,0.0142552853,0.1046776772,1.398722E-005,8.02675E-006,2.098083E-005,,6525.1208610432,1775.9722502881,4989.2057249403
0.0901853244,0.0120503108,0.1046929359,1.398722E-005,6.35782E-006,2.034505E-005,,6447.6947063105,1895.3526161483,5145.8677142597
0.0911684036,0.0048987071,0.1030809879,1.398722E-005,7.62939E-006,2.066294E-005,,6517.9788135169,642.0837144254,4988.6893118792
0.0901230176,0.0032682419,0.1028113365,1.366933E-005,7.94728E-006,2.066294E-005,,6593.0822959136,411.2403086339,4975.6393093142
0.0900366306,0.0109773477,0.1020043691,1.398722E-005,1.136461E-005,2.002716E-005,,6437.0640220144,965.9238363657,5093.3017507225
0.0861612956,0.0102873643,0.1028210322,1.398722E-005,5.64257E-006,2.066294E-005,,6160.0014563294,1823.1699952327,4976.1085402174
0.0910350482,0.0130937099,0.1025020281,1.398722E-005,6.35782E-006,2.098083E-005,,6508.4447202518,2059.4653418939,4885.5087305888
0.0906023184,0.0130753517,0.1023366451,1.398722E-005,6.03993E-006,2.026557E-005,,6477.507213013,2164.8184184254,5049.7787686209
0.090236028,0.0120286942,0.1055456797,1.390775E-005,5.96046E-006,2.098083E-005,,6488.183065557,2018.0815155206,5030.5769466699
0.0911806424,0.0131917,0.1024282773,1.398722E-005,7.94728E-006,1.970926E-005,,6518.8538136957,1659.9012467159,5196.9621046148
0.0911999544,0.0010383129,0.0279297034,1.366933E-005,9.69568E-006,0.0277628899,,6671.8671910035,107.0902618486,1.0060085074
0.090571324,0.0161010424,0.0248090426,1.398722E-005,8.58306E-006,5.00679E-006,,6475.2913037759,1875.9093400256,4955.0795240064
0.0911436876,0.0144230525,0.103430748,1.390775E-005,0.0130729675,2.098083E-005,,6553.4459247542,1.1032730279,4929.7738926439
0.0901340644,0.0131189823,0.1035629908,1.398722E-005,3.997484E-005,1.295407E-005,,6444.0299323239,328.1809835887,7994.6295504039
