method name, index construction time (s), index size (MB),,,,,,,,,
BFS,1.09,81.68,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=20,8_351.06,53_923.01,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=40,8_347.77,53_919.79,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-2,,,
0.0920086702,0.0132192771,0.1035013199,0.0910996596,6.59624E-006,6.27835E-006,0.0927829742,0.000007391,6.99361E-006,,,
0.0926176707,0.0136262576,0.1014766693,0.0905233224,6.03993E-006,6.59624E-006,0.0923310121,6.99361E-006,6.67572E-006,,,
0.0912647247,0.0036203067,0.101427714,0.0898070335,6.27835E-006,6.59624E-006,0.0911299388,6.99361E-006,6.27835E-006,,,
0.0926840305,0.0160415967,0.1026372115,0.0907682578,6.67572E-006,5.96046E-006,0.0938270887,7.3115E-006,6.59624E-006,,,
0.0925950209,0.0108106136,0.1029446125,0.0905056794,6.67572E-006,5.96046E-006,0.0921217601,0.000011603,6.91413E-006,,,
0.0929133892,0.0039319992,0.1025120417,0.0907757282,6.27835E-006,6.27835E-006,0.0923860073,7.62939E-006,7.3115E-006,,,
0.0922826926,0.0111730099,0.101925691,0.090064923,6.67572E-006,6.27835E-006,0.0915203094,7.62939E-006,6.91413E-006,,,
0.0914776325,0.0042843024,0.1069610119,0.0898736318,6.27835E-006,6.91413E-006,0.0914643606,6.27835E-006,8.02675E-006,,,
0.0910003185,0.0029726823,0.1062059402,0.0905586084,6.35782E-006,9.0599E-006,0.0920576255,9.29832E-006,1.064936E-005,,,
0.0918189685,0.0044070085,0.1067890326,0.0905930201,6.27835E-006,6.59624E-006,0.0920336246,6.59624E-006,8.02675E-006,,,
0.0922662417,0.0144855976,0.1042409738,0.0904502869,6.67572E-006,6.27835E-006,0.0920213064,6.67572E-006,7.3115E-006,,,
0.0929001967,0.0028129419,0.1028276285,4.92731E-006,6.35782E-006,6.35782E-006,6.67572E-006,7.3115E-006,7.07308E-006,,,
0.0919478734,0.0184029738,0.1020347277,4.60942E-006,6.59624E-006,5.96046E-006,5.96046E-006,9.61621E-006,6.99361E-006,,,
0.0907677015,0.0123753548,0.1057550112,0.000004371,6.27835E-006,0.1069351037,5.96046E-006,9.61621E-006,0.1084160805,,,
0.0919101238,0.0106139978,0.1057940324,4.68889E-006,6.59624E-006,0.1065630118,5.32468E-006,0.000011603,0.1083746751,,,
0.0926015377,0.0036186377,0.1055192947,4.68889E-006,6.59624E-006,0.1059326331,5.00679E-006,6.59624E-006,0.107752641,,,
0.0928297043,0.0126360257,0.1060750484,4.68889E-006,6.4373E-006,0.1062526703,5.64257E-006,7.3115E-006,0.1081853708,,,
0.0927464167,0.0127580166,0.10414656,5.00679E-006,6.59624E-006,0.1036250591,5.64257E-006,1.136461E-005,0.1054752668,,,
0.093073527,0.0074489911,0.1026406288,4.68889E-006,6.59624E-006,0.1023743947,5.32468E-006,9.69568E-006,0.1040875912,,,
0.0927539666,0.014926672,0.1072703203,4.68889E-006,6.59624E-006,0.1079922517,5.00679E-006,1.168251E-005,0.1094193459,,,
0.0872995853,0.0076370239,0.1054313978,4.68889E-006,6.03993E-006,0.1049809456,5.32468E-006,6.59624E-006,0.1068064372,,,
0.092102925,0.0037246545,0.103483359,0.0898046494,6.59624E-006,0.104785045,0.091386954,6.99361E-006,0.1064689954,,,
0.0927726428,0.0120433966,0.1033449968,5.32468E-006,6.67572E-006,0.1038426558,6.03993E-006,0.000011603,0.105398337,,,
0.0935673714,0.0036210219,0.1021644274,5.32468E-006,6.35782E-006,0.1033449968,6.03993E-006,7.3115E-006,0.1049356461,,,
0.0933919748,0.0161163807,0.104905208,5.32468E-006,6.99361E-006,0.1059149901,5.64257E-006,9.69568E-006,0.1074697177,,,
0.0923023224,0.0102686087,0.1019523144,0.088160038,6.59624E-006,0.1030020714,0.0898749828,1.136461E-005,0.1044542789,,,
0.0931983789,0.0040706793,0.1073248386,1.001358E-005,6.59624E-006,0.1072497368,1.033147E-005,6.99361E-006,0.1087206205,,,
0.0918150743,0.0028156439,0.1033503215,0.0898207029,6.35782E-006,0.1032792727,0.091713349,7.3115E-006,0.1048544248,,,
0.0935186545,0.0185229778,0.1030370394,9.69568E-006,6.59624E-006,0.1033467452,1.096725E-005,7.70886E-006,0.1050027212,,,
0.0938122272,0.0179849466,0.1017889977,9.29832E-006,6.67572E-006,0.1023713748,1.001358E-005,1.192092E-005,0.104124705,,,
0.0939923922,0.0036206245,0.1057506402,9.0599E-006,6.59624E-006,0.1070599556,9.61621E-006,1.136461E-005,0.1087117195,,,
0.0938150088,0.003619353,0.1030916373,0.0890192986,6.11941E-006,0.1030663649,0.0909380118,6.99361E-006,0.1047200362,,,
0.093160073,0.0034346581,0.0370960236,0.0889713764,6.59624E-006,4.68889E-006,0.0906710625,6.99361E-006,5.2452E-006,,,
0.0939193567,0.0187066396,0.1069163481,1.033147E-005,8.622805E-005,0.1066193581,1.064936E-005,9.171168E-005,0.1080815792,,,
0.0933059851,0.0156749884,0.0317410628,0.0897390048,3.027915E-005,5.00679E-006,0.0916619301,3.639856E-005,5.32468E-006,,,
0.0936853091,0.0999259949,0.0313880444,0.0898309549,0.0990463098,4.92731E-006,0.0914940039,0.1004746755,5.96046E-006,,,
0.0866036415,0.0996563435,0.104427735,0.0838901997,0.0998932521,0.104041338,0.0854229927,0.1012853781,0.1058359146,,,
0.0914916992,0.1008096536,0.1025649707,0.0881996155,0.099111716,0.1037067572,0.0899296602,0.1004539331,0.1053657532,,,
0.0923193296,0.0955389341,0.1035132408,0.0895007451,0.0954730511,0.1027910709,0.0912749767,0.0971486568,0.1042019526,,,
0.0920790037,0.0950060685,0.1048833529,0.0897540251,0.0937786102,0.1040340265,0.0914619764,0.0955986182,0.1056236426,,,
0.0873262882,0.017223676,0.1033227444,0.0844244162,5.936622E-005,0.1031603018,0.0857556661,6.604194E-005,0.1049215794,,,
0.0874243577,0.0141867002,0.1023937066,0.0843260288,1.128514E-005,0.1032230854,0.0860304038,1.398722E-005,0.1050786972,,,
0.0928022861,0.0131913026,0.106086572,0.0897699992,9.69568E-006,8.98043E-006,0.0916546981,1.096725E-005,1.001358E-005,,,
0.0934638977,0.0124797026,0.1062979698,0.0909442902,7.62939E-006,8.66254E-006,0.0926549435,8.98043E-006,9.61621E-006,,,
0.0917673111,0.013654391,0.1041702429,0.088688453,7.70886E-006,8.98043E-006,0.090205272,9.37779E-006,9.69568E-006,,,
0.0931343238,0.0076363881,0.1023799578,0.090908289,5.96046E-006,8.26517E-006,0.092633009,7.07308E-006,1.001358E-005,,,
0.0929162502,0.0997926394,0.1034982999,0.0903063615,0.0996967157,6.99361E-006,0.0917634169,0.1014153163,7.62939E-006,,,
0.0921229521,0.0995509624,0.0379366875,0.0894276301,0.0994203885,0.000004371,0.0909910202,0.1010673046,5.00679E-006,,,
0.0882247289,0.1002357006,0.1061133544,0.0842096806,0.0983603795,0.1078438759,0.0859592756,0.0999299685,0.109375,,,
0.0926370621,0.0952867667,0.1064756711,0.0911630789,0.0950776736,0.106761694,0.0927563508,0.0967806975,0.1081826687,,,
0.0863860448,0.0137933095,0.1053292751,0.0844262441,7.3115E-006,0.1065343221,0.0860427221,8.34465E-006,0.1080381076,,,
0.0923206806,0.0154333115,0.0271850427,0.0911483765,0.000007391,4.68889E-006,0.0928476652,1.001358E-005,4.92731E-006,,,
0.0908637047,0.0092332363,0.0282873313,0.0896124045,6.27835E-006,4.68889E-006,0.0914285978,7.3115E-006,5.00679E-006,,,
0.087262551,0.0088453293,0.0266420046,0.0844593843,6.03993E-006,4.29153E-006,0.0860830943,6.91413E-006,4.60942E-006,,,
0.0930570761,0.1007200082,0.0249710083,0.0898549557,0.0996990204,4.68889E-006,0.0917290847,0.1011513074,0.00000453,,,
0.0934414069,0.0995077292,0.1040596962,0.0898480415,0.000013272,0.1026872794,0.0917770863,1.565615E-005,0.1039431095,,,
0.0918070475,0.0997145971,0.0394173463,0.0894663334,0.0991762479,0.0285423597,0.0911560059,0.1007080873,0.0289113522,,,
0.0905466874,0.0016913414,0.0381173293,0.088651975,6.03993E-006,0.0275043646,0.0901882648,8.26517E-006,0.0279883544,,,
0.092242082,0.0114512444,0.1073580583,0.089703242,5.32468E-006,0.1078437169,0.0914130211,7.62939E-006,0.1094565392,,,
0.0924780369,0.0121523539,0.1055933634,0.0896150271,6.03993E-006,0.1066253185,0.0914186637,7.3115E-006,0.1083094279,,,
0.0921494166,0.0103929838,0.105606397,0.089559714,5.96046E-006,0.1071459452,0.0910658836,7.07308E-006,0.1086714268,,,
0.0925443172,0.0088609854,0.1063257058,0.0887446404,6.27835E-006,0.1067947547,0.0904883544,7.3115E-006,0.1083234151,,,
0.092199564,0.0115766525,0.0323516528,0.0895525614,5.96046E-006,0.0135523478,0.0913296541,6.35782E-006,0.0141383012,,,
0.0917796294,0.0102480253,0.0298959414,0.0896530151,5.96046E-006,0.016185681,0.0914833546,6.67572E-006,0.0167322954,,,
0.0919646422,0.100385348,0.1021866004,0.0896587372,5.00679E-006,0.1030379931,0.0913660526,5.32468E-006,0.1043330034,,,
0.0913229783,0.099908034,0.1013462543,0.0895833174,5.00679E-006,0.1033860048,0.0939516226,5.00679E-006,0.1050760746,,,
0.0921619733,0.0970892906,0.1064940294,0.0909159184,6.91413E-006,0.1069323222,0.0926250617,7.07308E-006,0.1088649432,,,
0.0910558701,0.0951700211,0.1066953341,0.0897656282,5.00679E-006,0.1071997484,0.0920550028,5.32468E-006,0.1088813146,,,
0.090850989,0.0962470373,0.1045022806,0.0894896984,5.00679E-006,0.104137977,0.0913276672,5.32468E-006,0.1056876977,,,
0.0914932887,0.0990163485,0.1042087078,0.089655002,5.00679E-006,0.1037130356,0.0913535754,5.00679E-006,0.1050326824,,,
0.0909843445,0.0969552994,0.1032412847,0.0890033245,5.00679E-006,0.1034225623,0.0910360018,5.00679E-006,0.1050597032,,,
0.0907426675,0.1013367176,0.1018673579,0.0880023638,6.99361E-006,0.1026012897,0.0895603498,6.91413E-006,0.1041636467,,,
0.0918997129,0.099493742,0.103010575,0.0902636846,6.99361E-006,0.1024906635,0.0921038787,6.91413E-006,0.1043222745,,,
0.0909597079,0.0989774068,0.1046059926,0.0892593066,5.00679E-006,0.1041007042,0.0906826655,5.00679E-006,0.105679671,,,
0.0909163157,0.1009786924,0.1032726765,0.0878725847,6.91413E-006,0.1032027404,0.0896666845,6.91413E-006,0.1049866676,,,
0.0873063405,0.0959672133,0.1068837643,0.0838077068,6.91413E-006,7.94728E-006,0.085539341,6.99361E-006,9.69568E-006,,,
0.0933240255,0.0958600044,0.1062866052,0.0908127626,6.99361E-006,0.1077469985,0.0924363931,6.99361E-006,0.1092130343,,,
0.0916283131,0.0982352893,0.1077469985,0.0902667046,6.99361E-006,0.1073437532,0.0920280615,6.99361E-006,0.1086483796,,,
0.0868696372,0.0997443199,0.0275390148,0.0848220189,5.32468E-006,5.00679E-006,0.0862903595,5.32468E-006,6.03993E-006,,,
0.0921599865,0.0951387088,0.0240930716,0.0913256804,5.00679E-006,5.2452E-006,0.0929773649,5.32468E-006,6.27835E-006,,,
0.0862910748,0.1003599962,0.1030698617,0.0846171379,5.00679E-006,0.1041565736,0.0860086282,5.00679E-006,0.1057436466,,,
0.0913149516,0.099266688,0.1025743484,0.0904483795,6.99361E-006,0.1038289865,0.0922823747,6.99361E-006,0.1053230762,,,
0.0918404261,0.0987416903,0.104278326,0.0900643667,5.00679E-006,0.1073578993,0.0918470224,5.32468E-006,0.1054396629,,,
0.0871070226,0.0952510834,0.1030116081,0.0845313072,5.00679E-006,0.106257995,0.0862425963,5.64257E-006,0.1047516664,,,
0.0926576455,0.0963580608,0.1039032141,6.27835E-006,5.96046E-006,0.1061873436,6.99361E-006,6.99361E-006,0.1041292349,,,
0.0921216806,0.0117537181,0.041566054,6.59624E-006,8.02675E-006,5.96046E-006,6.91413E-006,9.29832E-006,6.03993E-006,,,
0.0920595328,0.1000423431,0.0242106915,6.59624E-006,0.0993833542,5.32468E-006,6.91413E-006,0.1010783513,6.03993E-006,,,
0.0937400659,0.097802639,0.0268902779,4.68889E-006,0.0951507092,5.00679E-006,6.35782E-006,0.0967899958,5.32468E-006,,,
0.0936510563,0.0959769885,0.0245443185,4.68889E-006,0.0948766073,5.64257E-006,5.64257E-006,0.0967272917,5.96046E-006,,,
0.0943729877,0.0962452888,0.0270826022,4.68889E-006,0.0945332845,5.64257E-006,5.64257E-006,0.0963342985,6.03993E-006,,,
0.0943043232,0.0946329435,0.0243660609,5.00679E-006,0.0934964021,5.96046E-006,5.32468E-006,0.0954106649,6.35782E-006,,,
0.0936141014,0.0033699671,0.0239640077,5.00679E-006,6.99361E-006,5.32468E-006,5.64257E-006,8.66254E-006,6.35782E-006,,,
0.0938684146,0.0032406648,0.1077627341,0.000004371,6.99361E-006,0.1101413568,5.64257E-006,8.02675E-006,0.1081682046,,,
0.0941722393,0.0048120022,0.1049626668,4.68889E-006,6.03993E-006,0.1075246334,5.32468E-006,6.67572E-006,0.1069976489,,,
0.093944629,0.0003476143,0.1044740677,4.68889E-006,5.96046E-006,0.1023363272,5.00679E-006,6.27835E-006,0.1039686998,,,
0.0929450989,0.013054053,0.1045720577,4.60942E-006,5.64257E-006,0.1050510406,5.64257E-006,6.27835E-006,0.1068594456,,,
0.0942456722,0.0003670057,0.1035309633,0.000004371,5.64257E-006,0.1046013037,4.68889E-006,6.03993E-006,0.105969429,,,
0.0931564967,0.0149203142,0.1024287542,0.000004371,6.27835E-006,0.1035237312,5.00679E-006,6.99361E-006,0.104927063,,,
0.0933393637,0.0140662988,0.1073699792,6.27835E-006,5.64257E-006,0.1077203751,8.34465E-006,6.03993E-006,0.1092840036,,,
0.0921595891,0.0095559756,0.1053996881,0.0897000631,5.32468E-006,0.1072365443,0.0913469791,6.27835E-006,0.1088100274,,,
0.0929526488,0.0995179017,0.1038956642,6.67572E-006,0.1002782981,0.1031386852,8.98043E-006,0.1016789277,0.1049216588,,,
0.0911879539,0.0997172991,0.1068689823,0.0891483625,0.0999463399,0.1077023347,0.0905237198,0.1016600132,0.1091999213,,,
0.0934316317,0.0989903609,0.1073450247,0.0896763007,0.0982566675,0.1073937416,0.0914286772,0.0999586582,0.1086130142,,,
0.0922729969,0.009449323,0.1050423781,0.0891073545,5.96046E-006,0.105989933,0.0905362765,6.67572E-006,0.1075680256,,,
0.0904490153,0.0093640486,0.1052166621,0.0879503886,6.03993E-006,0.1049599648,0.0898915927,7.3115E-006,0.106793642,,,
0.0868196487,0.0113829772,0.1052950223,0.0839116573,6.67572E-006,0.107584397,0.0857199828,8.02675E-006,0.1094063123,,,
0.0920240084,0.0106153488,0.1056292852,0.0901405811,6.67572E-006,0.1072743734,0.0917824109,0.000007391,0.1087216536,,,
0.0918103059,0.1019256115,0.1025123596,0.0893127124,6.59624E-006,0.103173097,0.0911179384,6.99361E-006,0.1047394276,,,
0.0904563268,0.0999233723,0.1021265984,0.0881478786,6.91413E-006,0.1037197113,0.0900916258,6.27835E-006,0.1051956018,,,
0.0859669844,0.0977466106,0.1026403904,0.0841415723,6.99361E-006,0.1028006077,0.0855557124,6.99361E-006,0.1045237382,,,
0.0933596293,0.0964516799,0.1049946944,0.0905803839,6.35782E-006,0.1068983873,0.0923465888,7.07308E-006,0.1085049311,,,
0.0920069218,0.0962100029,0.1042996248,0.0899263223,6.99361E-006,0.1047503948,0.0916446845,6.99361E-006,0.1061656475,,,
0.0880560875,0.0956523418,0.1033626397,0.0847803752,6.99361E-006,0.1045397123,0.0864096483,6.67572E-006,0.1059279442,,,
0.0936386585,0.0994500319,0.1038980484,0.0905849934,1.033147E-005,0.1049693425,0.0923043887,1.096725E-005,0.1065983772,,,
0.0923702717,0.1009337107,0.1036453247,0.0902400017,1.001358E-005,0.1042786439,0.0917326609,0.000010252,0.1061746279,,,
0.0870783329,0.1007163525,0.1063552697,0.0847906272,9.53674E-006,0.1063725154,0.0861837069,1.064936E-005,0.1080233256,,,
0.092812856,0.0963060061,0.1046165625,0.0905062358,1.033147E-005,0.1036237081,0.0918769836,1.064936E-005,0.1056743463,,,
0.0922002792,0.0956919988,0.1045123736,0.0912706852,1.001358E-005,0.1039882501,0.0923295816,1.096725E-005,0.1058619817,,,
0.0870526632,0.0947419802,0.1032156944,0.0847392877,1.001358E-005,0.1031929652,0.0862933,1.033147E-005,0.1046972275,,,
0.090996027,0.0116379261,0.104261001,0.0885870457,6.67572E-006,0.1026932398,0.0903849602,7.07308E-006,0.1040636698,,,
0.0936866601,0.0119702816,0.1056406498,0.0905018648,6.67572E-006,0.1064453125,0.0922262669,6.91413E-006,0.1083969275,,,
0.0926683744,0.014986674,0.105531613,6.99361E-006,7.62939E-006,0.1061112086,7.3115E-006,8.26517E-006,0.1077203751,,,
0.0923155944,0.0123726527,0.1063249906,6.91413E-006,6.35782E-006,0.105341355,7.62939E-006,7.07308E-006,0.1070086161,,,
0.0917840799,0.0104810397,0.1040027142,6.91413E-006,6.59624E-006,0.1042803923,7.70886E-006,6.91413E-006,0.1060313384,,,
0.0912164052,0.0155263742,0.1054853598,0.0889511108,0.000007232,0.1068789959,0.0906062921,8.02675E-006,0.1083650589,,,
0.0941507022,0.01557374,0.1045002937,6.99361E-006,6.99361E-006,0.1048912207,7.94728E-006,7.62939E-006,0.1065086524,,,
0.0933083693,0.0130273501,0.1029143333,6.91413E-006,6.35782E-006,0.103706042,6.99361E-006,6.99361E-006,0.1052766641,,,
0.0915953318,0.015871048,0.1030693054,6.91413E-006,6.99361E-006,0.1038316886,7.94728E-006,7.94728E-006,0.1055110296,,,
0.0924736659,0.0111913681,0.1038977305,0.0900753339,6.67572E-006,0.1040623983,0.0916579564,6.99361E-006,0.1055306594,,,
0.0930036704,0.0105159283,0.1027909915,0.0897234281,6.59624E-006,0.1027517319,0.0911710262,6.59624E-006,0.1045117378,,,
0.0920564334,0.0097536246,0.1013736725,0.0894730091,6.27835E-006,0.1025380294,0.0910352071,6.99361E-006,0.1040329933,,,
0.0915586948,0.0084695816,0.1057635943,0.0891813437,6.67572E-006,0.1067690055,0.0908050537,6.99361E-006,0.10957702,,,
0.0925110181,0.0158332984,0.1039263407,0.0908180078,6.99361E-006,0.1037223339,0.0926849842,6.99361E-006,0.1052996318,,,
0.0903116862,0.0984768073,0.10567228,0.0889379978,1.136461E-005,0.1052750746,0.0906490485,1.303354E-005,0.1071403821,,,
0.091389974,0.0102607409,0.1026178996,0.0899993579,4.92731E-006,0.104383707,0.0915257136,5.32468E-006,0.1060079734,,,
0.0918343862,0.101064682,0.1034162839,0.0904779434,5.00679E-006,0.103644371,0.0918387572,5.32468E-006,0.1053845882,,,
0.0932528973,0.1008350849,0.1011699835,0.0911307335,4.92731E-006,0.1019792557,0.0928320885,5.32468E-006,0.1037469705,,,
0.0910610358,0.0969380538,0.1032955647,0.0886279742,4.68889E-006,0.1023835341,0.0903485616,5.64257E-006,0.1040813128,,,
0.0929620266,0.0043839614,0.1048839092,0.0900449753,4.68889E-006,0.106953303,0.0916026433,5.96046E-006,0.1085534096,,,
0.0936973095,0.0150440534,0.1020679474,0.0898083051,4.68889E-006,0.1029573282,0.0916259289,5.32468E-006,0.1045312881,,,
0.0928980509,0.0131660302,0.1022508939,0.0899410248,4.60942E-006,0.1024920146,0.0914280415,5.32468E-006,0.1042146683,,,
0.0933934053,0.010945638,0.1032156944,0.0898723602,5.00679E-006,0.1024352709,0.0913190047,5.00679E-006,0.1040929953,,,
0.0920350552,0.0043933392,0.1080916723,0.0898812612,5.00679E-006,0.107723395,0.0916562875,5.00679E-006,0.1095136801,,,
0.0932082335,0.0160183112,0.1051081022,0.091170311,4.60942E-006,0.1066076756,0.0926849842,4.68889E-006,0.108322382,,,
0.0918893019,0.0999693076,0.1052896182,0.0896613598,4.92731E-006,0.1062782605,0.0913263162,5.00679E-006,0.1082063516,,,
0.090940396,0.0985817115,0.1064196428,0.0887134075,0.000004371,0.1068929831,0.090177695,4.68889E-006,0.1086328824,,,
0.0863476594,0.00188001,0.1064959367,0.0844116211,4.68889E-006,0.1066123645,0.0858703454,5.00679E-006,0.108229955,,,
0.0923893452,0.0980946223,0.1031616529,0.0906579494,3.81469E-006,0.1025913556,0.0921603044,5.00679E-006,0.1040395896,,,
0.0867933432,0.0950884024,0.1031363805,0.0844120185,4.68889E-006,0.103111585,0.0857876142,4.68889E-006,0.1046617031,,,
0.0930666129,0.0018786589,0.104903698,0.090433677,5.00679E-006,0.1073240439,0.0919293563,5.00679E-006,0.108597676,,,
0.090933005,0.0158759753,0.1061810652,0.089643081,5.00679E-006,0.106054306,0.0913457076,5.00679E-006,0.1076167425,,,
0.0905416807,0.0034060478,0.0281260014,0.0887013276,4.68889E-006,0.0098470052,0.0901710192,4.68889E-006,0.0103426774,,,
0.0873003006,0.0033783913,0.0271467368,0.0845482349,0.000004371,9.69568E-006,0.0861310164,4.68889E-006,1.20004E-005,,,
0.0932202339,0.0153129896,0.102504015,0.0913136005,0.000004371,0.1039047241,0.0928106308,0.000004371,0.1054016749,,,
0.0923082829,0.0148955981,0.1028549671,0.0913212299,5.00679E-006,0.1028630733,0.09283336,0.000004371,0.1045810382,,,
0.0864196618,0.0119330088,0.0414933364,0.0845637321,4.60942E-006,0.030954361,0.085880359,5.00679E-006,0.0313697656,,,
0.0908706983,0.0113369624,0.0288840135,0.0890127023,5.00679E-006,1.001358E-005,0.0905003548,5.00679E-006,1.470247E-005,,,
0.0925056934,0.0101366838,0.0260343552,0.0906287034,4.68889E-006,0.0076653163,0.0923213164,4.29153E-006,0.0080324014,,,
0.0919224421,0.0091263453,0.0282913049,0.0906186104,5.00679E-006,9.61621E-006,0.0921825568,4.68889E-006,1.136461E-005,,,
0.0869380633,0.099392573,0.1050964197,0.0846092701,0.1007306576,5.00679E-006,0.0861330827,0.1022293568,5.00679E-006,,,
0.0921343168,0.0994763374,0.1061453025,0.0911236604,5.96046E-006,5.00679E-006,0.0926789443,6.67572E-006,5.32468E-006,,,
0.091335694,0.0996882915,0.0293397109,0.0896859964,0.0985523065,5.00679E-006,0.0911339919,0.1002686024,4.68889E-006,,,
0.0906396707,0.09999307,0.028330644,0.0887440046,0.0988176664,5.00679E-006,0.0901423295,0.1005365849,5.32468E-006,,,
0.0918060144,0.0985680421,0.1022060712,0.0897386074,5.32468E-006,5.00679E-006,0.0914440155,0.000005722,5.00679E-006,,,
0.0912503401,0.0972596804,0.1036436558,0.0892736117,0.0948662758,4.60942E-006,0.0907833576,0.0964814027,5.64257E-006,,,
0.0920596917,0.09659338,0.1021804015,0.0889493624,0.0951592922,5.00679E-006,0.0906453133,0.0967779954,5.00679E-006,,,
0.0929218928,0.0114559333,0.0292696953,0.08968997,5.00679E-006,5.00679E-006,0.0913340251,6.59624E-006,5.32468E-006,,,
0.0912694136,0.0112176736,0.0277163982,0.0889887015,5.00679E-006,0.000004371,0.0907336076,6.27835E-006,5.00679E-006,,,
0.0926260153,0.0128714244,0.1046969891,0.0897153219,5.32468E-006,6.11941E-006,0.0913003286,6.59624E-006,6.99361E-006,,,
0.0920094649,0.0978516738,0.1060199738,0.0892879963,6.27835E-006,6.35782E-006,0.090660731,6.67572E-006,0.000007391,,,
0.0924212933,0.0979866187,0.1050186952,0.0880416234,6.35782E-006,5.96046E-006,0.0895726681,6.91413E-006,5.96046E-006,,,
0.0911117395,0.0953675906,0.0288889408,0.089751641,6.27835E-006,5.64257E-006,0.0913709799,6.91413E-006,6.67572E-006,,,
0.0862037341,0.1006476084,0.1047186057,0.0844818751,5.00679E-006,6.67572E-006,0.0860526562,4.68889E-006,6.35782E-006,,,
0.0911730925,0.0997565587,0.1028909683,0.0901974042,5.00679E-006,6.03993E-006,0.091847976,4.92731E-006,6.27835E-006,,,
0.0908330282,0.0993285974,0.027993679,0.0898297628,5.00679E-006,5.96046E-006,0.0912966728,5.00679E-006,5.96046E-006,,,
0.0863117377,0.0994613171,0.027883927,0.084524711,0.000004371,5.96046E-006,0.0858089924,5.00679E-006,6.59624E-006,,,
0.091126283,0.0155403614,0.0269489288,0.0889452298,4.68889E-006,5.64257E-006,0.0907619794,5.00679E-006,6.35782E-006,,,
0.0920739174,0.0142492453,0.1056207021,0.0904472669,5.00679E-006,0.106618007,0.0920682748,5.32468E-006,0.1081557274,,,
0.0930796464,0.0134063562,0.1060917377,0.0897975763,5.32468E-006,0.1076153119,0.0914320151,5.96046E-006,0.1092479229,,,
0.0928033193,0.0997647444,0.1052172979,0.0892796516,6.03993E-006,0.1056797504,0.0908309619,7.62939E-006,0.1073950132,,,
0.0932099024,0.0997883479,0.1025290489,0.090408961,6.35782E-006,0.1025862694,0.0919576486,7.62939E-006,0.104429245,,,
0.091669639,0.0023412704,0.104298989,0.0889953772,5.00679E-006,0.103537639,0.0904856523,5.00679E-006,0.1053606669,,,
0.0925970078,0.0950680574,0.1038560073,0.0904463927,6.59624E-006,0.1033116182,0.0918373267,0.000007232,0.1048740546,,,
0.092397054,0.09649237,0.1029922962,0.0892856916,6.35782E-006,0.1029380957,0.0908550421,6.99361E-006,0.1047567526,,,
0.0915892124,0.0957400004,0.101720651,0.0890037219,6.35782E-006,0.1026000182,0.0906686783,6.59624E-006,0.1041090488,,,
0.0937847296,0.003890276,0.1019362609,0.0904173851,4.92731E-006,0.1028229396,0.0920535723,5.64257E-006,0.1042196751,,,
0.0924004714,0.0983653863,0.1042646567,0.0893161297,0.0985658964,0.1050893466,0.0908119678,0.1004448732,0.1066456636,,,
0.0935413837,0.1009550095,0.1084040801,0.0897095203,0.0981343587,0.1077416738,0.0913127263,0.0997217496,0.1093476613,,,
0.0920633475,0.096603632,0.105979681,5.00679E-006,0.0954093933,0.1073016326,5.96046E-006,0.0969130198,0.1088556449,,,
0.0876312256,0.0966056188,0.107254982,5.00679E-006,0.094802618,0.1067622503,5.96046E-006,0.0965313117,0.1083755493,,,
0.0925886631,0.0971484979,0.1029890378,6.91413E-006,0.0944366455,0.103682677,8.02675E-006,0.0962866147,0.1053917408,,,
0.0926606655,0.0965270996,0.1024235884,0.0906507174,0.0936310291,0.1030443509,0.0923740864,0.0950175921,0.104899327,,,
0.0930393537,0.1016886234,0.1022164027,0.0897379716,0.1001646519,0.1027373473,0.0913019975,0.1016633511,0.1041530768,,,
0.0923629602,0.1010066668,0.1030168533,0.089653333,0.098785003,0.1029880842,0.0915439129,0.100369374,0.1047813098,,,
0.0914727052,0.0994886557,0.1028676828,0.0879700184,0.0985153516,0.102373759,0.0897373358,0.099840641,0.105998675,,,
0.092366298,0.100241979,0.1022090117,0.0898609956,0.0978329976,0.1029760043,0.0915765762,0.0996026198,0.1046697299,,,
0.0926527182,0.0963080724,0.1063500245,0.0879196326,0.093676726,0.1076030731,0.0895867348,0.0956213474,0.1094400088,,,
0.0922432741,0.0998792648,0.1058936119,0.0900213718,0.1007761955,0.1072793007,0.0917774041,0.102276961,0.1087313493,,,
0.0932746728,0.0994813442,0.1057530244,0.0911385218,0.0992390315,0.1068048477,0.0927003225,0.100913763,0.1086604595,,,
0.0932266712,0.0969756444,0.1058953603,0.0897456805,0.0961533388,0.1069440047,0.0914496581,0.0977422396,0.1082439423,,,
